Episode,Reward
2003.0,-14.53958183007294
2004.0,-14.50418601177221
2005.0,-14.479144151654488
2006.0,-14.464352710137943
2007.0,-14.449709183036564
2008.0,-14.4552120912062
2009.0,-14.470659970294138
2010.0,-14.525953370591196
2011.0,-14.550693836885284
2012.0,-14.595186898516431
2013.0,-14.609235029531266
2014.0,-14.563142679235954
2015.0,-14.577511252443594
2016.0,-14.591736139919158
2017.0,-14.625818778519966
2018.0,-14.559560590734765
2019.0,-14.563964984827418
2020.0,-14.548325334979145
2021.0,-14.582842081629353
2022.0,-14.58701366081306
2023.0,-14.611143524204929
2024.0,-14.645032088962878
2025.0,-14.62858176807325
2026.0,-14.612295950392518
2027.0,-14.636172990888593
2028.0,-14.639811260979707
2029.0,-14.64341314836991
2030.0,-14.646979016886212
2031.0,-14.65050922671735
2032.0,-14.654004134450178
2033.0,-14.587464093105677
2034.0,-14.58158945217462
2035.0,-14.615773557652874
2036.0,-14.649615822076345
2037.0,-14.643119663855583
2038.0,-14.666688467217027
2039.0,-14.570021582544857
2040.0,-14.57432136671941
2041.0,-14.478578153052217
2042.0,-14.543792371521695
2043.0,-14.568354447806477
2044.0,-14.592670903328413
2045.0,-14.536744194295128
2046.0,-14.501376752352176
2047.0,-14.506362984828653
2048.0,-14.541299354980367
2049.0,-14.555886361430563
2050.0,-14.560327497816257
2051.0,-14.564724222838095
2052.0,-14.599076980609713
2053.0,-14.593086210803616
2054.0,-14.57715534869558
2055.0,-14.621383795208624
2056.0,-14.625169957256539
2057.0,-14.608918257683975
2058.0,-14.632829075107134
2059.0,-14.676500784356062
2060.0,-14.679735776512501
2061.0,-14.742938418747377
2062.0,-14.805509034559904
2063.0,-14.717453944214306
2064.0,-14.740279404772162
2065.0,-14.76287661072444
2066.0,-14.785247844617196
2067.0,-14.807395366171024
2068.0,-14.769321412509314
2069.0,-14.82162819838422
2070.0,-14.763411916400377
2071.0,-14.755777797236375
2072.0,-14.79822001926401
2073.0,-14.86023781907137
2074.0,-14.861635440880656
2075.0,-14.85301908647185
2076.0,-14.82448889560713
2077.0,-14.856244006651059
2078.0,-14.857681566584548
2079.0,-14.879104750918701
2080.0,-14.920313703409514
2081.0,-14.931110566375418
2082.0,-14.891799460711663
2083.0,-14.862881466104545
2084.0,-14.8342526514435
2085.0,-14.835910124929065
2086.0,-14.857551023679774
2087.0,-14.808975513442975
2088.0,-14.790885758308546
2089.0,-14.752976900725459
2090.0,-14.755447131718205
2091.0,-14.737892660401023
2092.0,-14.680513733797012
2093.0,-14.65370859645904
2094.0,-14.60717151049445
2095.0,-14.641099795389504
2096.0,-14.64468879743561
2097.0,-14.618241909461252
2098.0,-14.60205949036664
2099.0,-14.616038895462975
2100.0,-14.629878506508344
2101.0,-14.573579721443261
2102.0,-14.587843924228828
2103.0,-14.561965484986539
2104.0,-14.586345830136674
2105.0,-14.610482371835307
2106.0,-14.614377548116954
2107.0,-14.598233772635785
2108.0,-14.622251434909428
2109.0,-14.646028920560333
2110.0,-14.61956863135473
2111.0,-14.633372945041183
2112.0,-14.59703921559077
2113.0,-14.581068823434864
2114.0,-14.595258135200515
2115.0,-14.57930555384851
2116.0,-14.543512498310024
2117.0,-14.568077373326924
2118.0,-14.592396599593654
2119.0,-14.576472633597717
2120.0,-14.56070790726174
2121.0,-14.545100828189124
2122.0,-14.549649819907232
2123.0,-14.49415332170816
2124.0,-14.559211788491078
2125.0,-14.563619670606167
2126.0,-14.567983473900105
2127.0,-14.592303639161104
2128.0,-14.556380602769492
2129.0,-14.590816796741796
2130.0,-14.604908628774378
2131.0,-14.648859542486633
2132.0,-14.632370947061768
2133.0,-14.676047237591149
2134.0,-14.669286765215238
2135.0,-14.652593897563087
2136.0,-14.596067958587456
2137.0,-14.610107279001582
2138.0,-14.604006206211567
2139.0,-14.57796614414945
2140.0,-14.592186482707955
2141.0,-14.576264617880877
2142.0,-14.560501971702069
2143.0,-14.594896951985048
2144.0,-14.618947982465198
2145.0,-14.622758502640545
2146.0,-14.61653091761414
2147.0,-14.640365608437998
2148.0,-14.623961952353618
2149.0,-14.587722332830081
2150.0,-14.591845109501781
2151.0,-14.595926658406764
2152.0,-14.599967391822696
2153.0,-14.643967717904468
2154.0,-14.707528040725425
2155.0,-14.710452760318171
2156.0,-14.68334823271499
2157.0,-14.636514750387839
2158.0,-14.64014960288396
2159.0,-14.64374810685512
2160.0,-14.617310625786569
2161.0,-14.571137519528703
2162.0,-14.615426144333416
2163.0,-14.639271882890082
2164.0,-14.632879164061181
2165.0,-14.65655037242057
2166.0,-14.689984868696364
2167.0,-14.7130850200094
2168.0,-14.655954169809306
2169.0,-14.639394628111214
2170.0,-14.633000681830103
2171.0,-14.616670675011802
2172.0,-14.660503968261683
2173.0,-14.693898928579065
2174.0,-14.646959939293273
2175.0,-14.62049033990034
2176.0,-14.684285436501337
2177.0,-14.707442582136323
2178.0,-14.72036815631496
2179.0,-14.66316447475181
2180.0,-14.68653283000429
2181.0,-14.689667501704248
2182.0,-14.692770826687205
2183.0,-14.715843118420333
2184.0,-14.738684687236129
2185.0,-14.761297840363767
2186.0,-14.723684861960129
2187.0,-14.686448013340527
2188.0,-14.669583533207122
2189.0,-14.692887697875051
2190.0,-14.685958820896301
2191.0,-14.619099232687338
2192.0,-14.582908240360464
2193.0,-14.57707915795686
2194.0,-14.481308366377291
2195.0,-14.506495282713518
2196.0,-14.511430329886382
2197.0,-14.506316026587518
2198.0,-14.551252866321642
2199.0,-14.535740337658426
2200.0,-14.550382934281842
2201.0,-14.544879104939024
2202.0,-14.549430313889635
2203.0,-14.603936010750738
2204.0,-14.577896650643229
2205.0,-14.562117684136798
2206.0,-14.58649650729543
2207.0,-14.630631542222474
2208.0,-14.64432522680025
2209.0,-14.677881974532246
2210.0,-14.671103154786923
2211.0,-14.684392123239054
2212.0,-14.727548202006663
2213.0,-14.690272719986595
2214.0,-14.72336999278673
2215.0,-14.746136292858862
2216.0,-14.748674929930274
2217.0,-14.721188180630971
2218.0,-14.75397629882466
2219.0,-14.816436535836415
2220.0,-14.828272170478051
2221.0,-14.84998944877327
2222.0,-14.861489554285537
2223.0,-14.842874658742682
2224.0,-14.814445912155254
2225.0,-14.7663014530337
2226.0,-14.768638438503363
2227.0,-14.75095205411833
2228.0,-14.783442533577146
2229.0,-14.805608108241374
2230.0,-14.73755202715896
2231.0,-14.67017650688737
2232.0,-14.693474741818497
2233.0,-14.65653999440031
2234.0,-14.659974594456306
2235.0,-14.663374848511744
2236.0,-14.566741100026627
2237.0,-14.591073689026361
2238.0,-14.535162952136098
2239.0,-14.519811322614737
2240.0,-14.504613209388591
2241.0,-14.509567077294705
2242.0,-14.494471406521757
2243.0,-14.41952669245654
2244.0,-14.385331425531973
2245.0,-14.371478111276653
2246.0,-14.347763330163886
2247.0,-14.314285696862246
2248.0,-14.251142839893623
2249.0,-14.188631411494686
2250.0,-14.18674509737974
2251.0,-14.194877646405942
2252.0,-14.172928869941881
2253.0,-14.22119958124246
2254.0,-14.248987585430037
2255.0,-14.226497709575735
2256.0,-14.194232732479977
2257.0,-14.212290405155176
2258.0,-14.200167501103625
2259.0,-14.18816582609259
2260.0,-14.206284167831663
2261.0,-14.224221326153346
2262.0,-14.111979112891811
2263.0,-14.140859321762893
2264.0,-14.139450728545263
2265.0,-14.07805622125981
2266.0,-14.067275659047214
2267.0,-14.056602902456742
2268.0,-14.056036873432175
2269.0,-14.025476504697853
2270.0,-14.055221739650873
2271.0,-14.104669522254364
2272.0,-14.09362282703182
2273.0,-14.102686598761503
2274.0,-14.111659732773887
2275.0,-14.070543135446147
2276.0,-14.099837704091685
2277.0,-14.118839327050768
2278.0,-14.07765093378026
2279.0,-14.076874424442458
2280.0,-14.086105680198035
2281.0,-14.095244623396054
2282.0,-14.084292177162094
2283.0,-14.083449255390473
2284.0,-14.142614762836567
2285.0,-14.121188615208201
2286.0,-14.12997672905612
2287.0,-14.118676961765559
2288.0,-14.107490192147903
2289.0,-14.096415290226425
2290.0,-14.14545113732416
2291.0,-14.153996625950919
2292.0,-14.132456659691409
2293.0,-14.111132093094493
2294.0,-14.060020772163549
2295.0,-14.129420564441913
2296.0,-14.098126358797494
2297.0,-14.127145095209519
2298.0,-14.085873644257424
2299.0,-14.04501490781485
2300.0,-14.0645647587367
2301.0,-14.063919111149334
2302.0,-14.03327992003784
2303.0,-14.062947120837462
2304.0,-14.012317649629088
2305.0,-13.992194473132797
2306.0,-13.942272528401467
2307.0,-13.902849803117451
2308.0,-13.953821305086276
2309.0,-13.944283092035414
2310.0,-13.91484026111506
2311.0,-13.92569185850391
2312.0,-13.876434939918871
2313.0,-13.847670590519682
2314.0,-13.839193884614486
2315.0,-13.800801945768342
2316.0,-13.82279392631066
2317.0,-13.814565987047553
2318.0,-13.836420327177077
2319.0,-13.828056123905307
2320.0,-13.819775562666255
2321.0,-13.851577807039591
2322.0,-13.763062028969197
2323.0,-13.785431408679505
2324.0,-13.787577094592711
2325.0,-13.749701323646784
2326.0,-13.772204310410316
2327.0,-13.714482267306213
2328.0,-13.747337444633152
2329.0,-13.729864070186819
2330.0,-13.762565429484951
2331.0,-13.814939775190101
2332.0,-13.726790377438201
2333.0,-13.689522473663818
2334.0,-13.662627248927178
2335.0,-13.656000976437907
2336.0,-13.579440966673529
2337.0,-13.573646557006795
2338.0,-13.567910091436728
2339.0,-13.58223099052236
2340.0,-13.606408680617136
2341.0,-13.590344593810963
2342.0,-13.624441147872853
2343.0,-13.638196736394125
2344.0,-13.651814769030183
2345.0,-13.675296621339882
2346.0,-13.698543655126484
2347.0,-13.671558218575218
2348.0,-13.684842636389465
2349.0,-13.687994210025572
2350.0,-13.631114267925316
2351.0,-13.654803125246064
2352.0,-13.658255093993603
2353.0,-13.671672543053667
2354.0,-13.67495581762313
2355.0,-13.6482062594469
2356.0,-13.70172419685243
2357.0,-13.654706954883906
2358.0,-13.628159885335066
2359.0,-13.621878286481715
2360.0,-13.605659503616897
2361.0,-13.619602908580728
2362.0,-13.60340687949492
2363.0,-13.55737281069997
2364.0,-13.491799082592971
2365.0,-13.516881091767042
2366.0,-13.56171228084937
2367.0,-13.516095158040876
2368.0,-13.500934206460467
2369.0,-13.445924864395863
2370.0,-13.401465615751905
2371.0,-13.297450959594384
2372.0,-13.26447644999844
2373.0,-13.201831685498457
2374.0,-13.209813368643472
2375.0,-13.287715234957037
2376.0,-13.284838082607468
2377.0,-13.311989701781393
2378.0,-13.298869804763578
2379.0,-13.245881106715942
2380.0,-13.283422295648782
2381.0,-13.220588072692294
2382.0,-13.218382191965372
2383.0,-13.226198370045719
2384.0,-13.18393638634526
2385.0,-13.222097022481808
2386.0,-13.16987605225699
2387.0,-13.12817729173442
2388.0,-13.086895518817077
2389.0,-13.116026563628905
2390.0,-13.134866297992616
2391.0,-13.09351763501269
2392.0,-13.062582458662563
2393.0,-13.101956634075938
2394.0,-13.120937067735179
2395.0,-13.099727697057826
2396.0,-13.138730420087247
2397.0,-13.207343115886374
2398.0,-13.25526968472751
2399.0,-13.202716987880235
2400.0,-13.120689818001434
2401.0,-13.14948291982142
2402.0,-13.127988090623205
2403.0,-13.156708209716973
2404.0,-13.175141127619803
2405.0,-13.203389716343604
2406.0,-13.171355819180167
2407.0,-13.189642260988366
2408.0,-13.167745838378481
2409.0,-13.176068379994698
2410.0,-13.16430769619475
2411.0,-13.202664619232802
2412.0,-13.240637973040474
2413.0,-13.20823159331007
2414.0,-13.236149277376969
2415.0,-13.2537877846032
2416.0,-13.181249906757168
2417.0,-13.199437407689597
2418.0,-13.127443033612701
2419.0,-13.116168603276574
2420.0,-13.085006917243808
2421.0,-13.064156848071368
2422.0,-13.023515279590654
2423.0,-13.003280126794747
2424.0,-13.0232473255268
2425.0,-12.973014852271533
2426.0,-12.963284703748815
2427.0,-12.933651856711327
2428.0,-12.854315338144215
2429.0,-12.875772184762774
2430.0,-12.837014462915146
2431.0,-12.758644318285995
2432.0,-12.771057875103136
2433.0,-12.743347296352104
2434.0,-12.745913823388584
2435.0,-12.778454685154697
2436.0,-12.780670138303151
2437.0,-12.79286343692012
2438.0,-12.79493480255092
2439.0,-12.85698545452541
2440.0,-12.868415599980155
2441.0,-12.919731443980353
2442.0,-12.90053412954055
2443.0,-12.871528788245143
2444.0,-12.912813500362692
2445.0,-12.883685365359064
2446.0,-12.744848511705474
2447.0,-12.767400026588419
2448.0,-12.799726026322535
2449.0,-12.79172876605931
2450.0,-12.763811478398715
2451.0,-12.756173363614726
2452.0,-12.75861162997858
2453.0,-12.701025513678793
2454.0,-12.664015258542005
2455.0,-12.647375105956584
2456.0,-12.630901354897018
2457.0,-12.674592341348047
2458.0,-12.647846417934566
2459.0,-12.63136795375522
2460.0,-12.675054274217667
2461.0,-12.64830373147549
2462.0,-12.591820694160736
2463.0,-12.585902487219128
2464.0,-12.530043462346937
2465.0,-12.554743027723468
2466.0,-12.529195597446233
2467.0,-12.53390364147177
2468.0,-12.538564605057053
2469.0,-12.543178959006482
2470.0,-12.547747169416418
2471.0,-12.592269697722253
2472.0,-12.646347000745031
2473.0,-12.63988353073758
2474.0,-12.633484695430203
2475.0,-12.597149848475901
2476.0,-12.591178349991141
2477.0,-12.585266566491228
2478.0,-12.599413900826317
2479.0,-12.553419761818054
2480.0,-12.567885564199873
2481.0,-12.552206708557874
2482.0,-12.516684641472295
2483.0,-12.501517795057572
2484.0,-12.526502617106996
2485.0,-12.591237590935926
2486.0,-12.615325215026566
2487.0,-12.6391719628763
2488.0,-12.642780243247538
2489.0,-12.636352440815061
2490.0,-12.62998891640691
2491.0,-12.62368902724284
2492.0,-12.60745213697041
2493.0,-12.611377615600707
2494.0,-12.535263839444701
2495.0,-12.579911201050253
2496.0,-12.63411208903975
2497.0,-12.617770968149351
2498.0,-12.671593258467857
2499.0,-12.694877325883178
2500.0,-12.707928552624347
2501.0,-12.780849267098104
2502.0,-12.733040774427122
2503.0,-12.735710366682852
2504.0,-12.788353263016024
2505.0,-12.780469730385862
2506.0,-12.802665033082004
2507.0,-12.814638382751184
2508.0,-12.826491998923673
2509.0,-12.808227078934436
2510.0,-12.850144808145092
2511.0,-12.871643360063642
2512.0,-12.882926926463005
2513.0,-12.964097657198376
2514.0,-13.004456680626392
2515.0,-13.064412113820127
2516.0,-13.103767992681925
2517.0,-13.102730312755106
2518.0,-13.081703009627555
2519.0,-13.08088597953128
2520.0,-13.100077119735968
2521.0,-13.139076348538607
2522.0,-13.17768558505322
2523.0,-13.195908729202689
2524.0,-13.233949641910662
2525.0,-13.241610145491556
2526.0,-13.229194044036639
2527.0,-13.266902103596273
2528.0,-13.29423308256031
2529.0,-13.281290751734707
2530.0,-13.308477844217359
2531.0,-13.315393065775186
2532.0,-13.302239135117434
2533.0,-13.23921674376626
2534.0,-13.266824576328597
2535.0,-13.304156330565311
2536.0,-13.341114767259658
2537.0,-13.357703619587062
2538.0,-13.364126583391192
2539.0,-13.38048531755728
2540.0,-13.376680464381709
2541.0,-13.392913659737891
2542.0,-13.368984523140512
2543.0,-13.365294677909107
2544.0,-13.361641731130018
2545.0,-13.358025313818718
2546.0,-13.36444506068053
2547.0,-13.320800610073725
2548.0,-13.317592603972988
2549.0,-13.274416677933258
2550.0,-13.251672511153926
2551.0,-13.269155786042386
2552.0,-13.256464228181962
2553.0,-13.263899585900143
2554.0,-13.30126059004114
2555.0,-13.288247984140728
2556.0,-13.285365504299321
2557.0,-13.292511849256329
2558.0,-13.309586730763765
2559.0,-13.356490863456127
2560.0,-13.332925954821565
2561.0,-13.32959669527335
2562.0,-13.286300728320617
2563.0,-13.223437721037412
2564.0,-13.221203343827039
2565.0,-13.198991310388768
2566.0,-13.15700139728488
2567.0,-13.155431383312031
2568.0,-13.11387706947891
2569.0,-13.08273829878412
2570.0,-13.01191091579628
2571.0,-12.991791806638316
2572.0,-13.001873888571934
2573.0,-13.031855149686216
2574.0,-13.051536598189355
2575.0,-13.09102123220746
2576.0,-13.110111019885386
2577.0,-13.029009909686533
2578.0,-12.918719810589666
2579.0,-12.94953261248377
2580.0,-12.950037286358933
2581.0,-12.930536913495343
2582.0,-12.87123154436039
2583.0,-12.892519228916786
2584.0,-12.913594036627618
2585.0,-12.97445809626134
2586.0,-12.934713515298727
2587.0,-12.90536638014574
2588.0,-12.936312716344283
2589.0,-12.89694958918084
2590.0,-12.867980093289031
2591.0,-12.819300292356141
2592.0,-12.83110728943258
2593.0,-12.792796216538255
2594.0,-12.814868254372872
2595.0,-12.756719571829143
2596.0,-12.66915237611085
2597.0,-12.712460852349741
2598.0,-12.665336243826244
2599.0,-12.718682881387982
2600.0,-12.691496052574102
2601.0,-12.72458109204836
2602.0,-12.737335281127878
2603.0,-12.7399619283166
2604.0,-12.722562309033433
2605.0,-12.705336685943099
2606.0,-12.728283319083667
2607.0,-12.70100048589283
2608.0,-12.723990481033903
2609.0,-12.786750576223563
2610.0,-12.788883070461328
2611.0,-12.830994239756714
2612.0,-12.832684297359148
2613.0,-12.834357454385557
2614.0,-12.886013879841702
2615.0,-12.737153741043285
2616.0,-12.749782203632853
2617.0,-12.802284381596523
2618.0,-12.704261537780557
2619.0,-12.737218922402752
2620.0,-12.739846733178725
2621.0,-12.812448265846937
2622.0,-12.854323783188468
2623.0,-12.875780545356584
2624.0,-12.937022739903018
2625.0,-12.937652512503988
2626.0,-12.918275987378948
2627.0,-12.829093227505158
2628.0,-12.800802295230106
2629.0,-12.802794272277806
2630.0,-12.81476632955503
2631.0,-12.786618666259479
2632.0,-12.798752479596883
2633.0,-12.730764954800915
2634.0,-12.743457305252905
2635.0,-12.806022732200375
2636.0,-12.78796250487837
2637.0,-12.760082879829586
2638.0,-12.792482051031289
2639.0,-12.814557230520977
2640.0,-12.766411658215768
2641.0,-12.78874754163361
2642.0,-12.790860066217274
2643.0,-12.772951465555101
2644.0,-12.81522195089955
2645.0,-12.787069731390554
2646.0,-12.769199034076648
2647.0,-12.811507043735881
2648.0,-12.853391973298523
2649.0,-12.894858053565537
2650.0,-12.93590947302988
2651.0,-12.946550378299582
2652.0,-12.977084874516587
2653.0,-13.027314025771421
2654.0,-13.027040885513708
2655.0,-13.00677047665857
2656.0,-13.006702771891986
2657.0,-13.016635744173067
2658.0,-12.956469386731337
2659.0,-12.976904692864023
2660.0,-12.967135645935382
2661.0,-12.997464289476028
2662.0,-13.017489646581268
2663.0,-12.987314750115456
2664.0,-12.9674416026143
2665.0,-12.977767186588158
2666.0,-12.977989514722278
2667.0,-13.028209619575055
2668.0,-13.007927523379303
2669.0,-12.93784824814551
2670.0,-12.898469765664055
2671.0,-12.859485068007414
2672.0,-12.92089021732734
2673.0,-12.941681315154067
2674.0,-12.982264502002526
2675.0,-12.972441856982499
2676.0,-13.032717438412673
2677.0,-13.062390264028547
2678.0,-12.96176636138826
2679.0,-12.982148697774377
2680.0,-12.972327210796633
2681.0,-12.972603938688668
2682.0,-12.992877899301781
2683.0,-13.032949120308764
2684.0,-12.992619629105675
2685.0,-12.972693432814618
2686.0,-12.86296649848647
2687.0,-12.884336833501605
2688.0,-12.88549346516659
2689.0,-12.846638530514923
2690.0,-12.798172145209774
2691.0,-12.780190423757675
2692.0,-12.742388519520098
2693.0,-12.744964634324898
2694.0,-12.767514987981649
2695.0,-12.659839838101831
2696.0,-12.683241439720813
2697.0,-12.726409025323605
2698.0,-12.669144935070369
2699.0,-12.652453485719665
2700.0,-12.625928950862468
2701.0,-12.559669661353844
2702.0,-12.564072964740307
2703.0,-12.558432235092903
2704.0,-12.572847912741974
2705.0,-12.597119433614555
2706.0,-12.60114823927841
2707.0,-12.585136756885626
2708.0,-12.62928538931677
2709.0,-12.552992535423604
2710.0,-12.487462610069368
2711.0,-12.522587983968675
2712.0,-12.507362104128987
2713.0,-12.542288483087697
2714.0,-12.60686559825682
2715.0,-12.60079694227425
2716.0,-12.614788972851509
2717.0,-12.678641083122994
2718.0,-12.711854672291764
2719.0,-12.704736125568846
2720.0,-12.767688764313158
2721.0,-12.790011876670027
2722.0,-12.812111757903327
2723.0,-12.823990640324295
2724.0,-12.835750733921053
2725.0,-12.817393226581842
2726.0,-12.839219294316024
2727.0,-12.840827101372865
2728.0,-12.882418830359136
2729.0,-12.893594642055545
2730.0,-12.884658695634988
2731.0,-12.895812108678639
2732.0,-12.896853987591854
2733.0,-12.927885447715935
2734.0,-12.908606593238776
2735.0,-12.949520527306388
2736.0,-12.950025322033325
2737.0,-12.890525068812991
2738.0,-12.921619818124862
2739.0,-12.892403619943613
2740.0,-12.863479583744176
2741.0,-12.864844787906735
2742.0,-12.886196340027668
2743.0,-12.897334376627391
2744.0,-12.918361032861117
2745.0,-12.899177422532505
2746.0,-12.89018564830718
2747.0,-12.891283791824108
2748.0,-12.892370953905868
2749.0,-12.933447244366809
2750.0,-12.98411277192314
2751.0,-12.964271644203908
2752.0,-12.944628927761869
2753.0,-12.89518263848425
2754.0,-12.886230812099408
2755.0,-12.847368503978414
2756.0,-12.86889481893863
2757.0,-12.860205870749242
2758.0,-12.87160381204175
2759.0,-12.892887773921332
2760.0,-12.85395889618212
2761.0,-12.915419307220297
2762.0,-12.916265114148095
2763.0,-12.927102463006614
2764.0,-12.927831438376549
2765.0,-12.968553123992782
2766.0,-12.998867592752854
2767.0,-13.018878916825326
2768.0,-12.958690127657073
2769.0,-12.889103226380502
2770.0,-12.880212194116696
2771.0,-12.861410072175529
2772.0,-12.922795971453773
2773.0,-12.913568011739235
2774.0,-12.874432331621842
2775.0,-12.865688008305622
2776.0,-12.887031128222565
2777.0,-12.82816081694034
2778.0,-12.829879208770937
2779.0,-12.861580416683227
2780.0,-12.792964612516394
2781.0,-12.77503496639123
2782.0,-12.777284616727318
2783.0,-12.799511770560045
2784.0,-12.761516652854445
2785.0,-12.7739014863259
2786.0,-12.726162471462642
2787.0,-12.668900846748016
2788.0,-12.692211838280537
2789.0,-12.73528971989773
2790.0,-12.737936822698755
2791.0,-12.730557454471766
2792.0,-12.783251879927048
2793.0,-12.70541936112778
2794.0,-12.728365167516502
2795.0,-12.671081515841337
2796.0,-12.614370700682924
2797.0,-12.588226993676095
2798.0,-12.582344723739332
2799.0,-12.536521276501938
2800.0,-12.521156063736917
2801.0,-12.505944503099547
2802.0,-12.460885058068552
2803.0,-12.466276207487867
2804.0,-12.431613445412989
2805.0,-12.43729731095886
2806.0,-12.442924337849272
2807.0,-12.428495094470778
2808.0,-12.40421014352607
2809.0,-12.390168042090808
2810.0,-12.4362663616699
2811.0,-12.4719036980532
2812.0,-12.49718466107267
2813.0,-12.482212814461942
2814.0,-12.467390686317321
2815.0,-12.422716779454149
2816.0,-12.368489611659607
2817.0,-12.38480471554301
2818.0,-12.36095666838758
2819.0,-12.337347101703703
2820.0,-12.353973630686665
2821.0,-12.390433894379798
2822.0,-12.396529555436
2823.0,-12.38256425988164
2824.0,-12.408738617282824
2825.0,-12.414651231109996
2826.0,-12.440504718798897
2827.0,-12.396099671610907
2828.0,-12.422138674894798
2829.0,-12.40791728814585
2830.0,-12.413838115264392
2831.0,-12.409699734111747
2832.0,-12.43560273677063
2833.0,-12.431246709402922
2834.0,-12.466934242308893
2835.0,-12.512264899885803
2836.0,-12.537142250886946
2837.0,-12.511770828378076
2838.0,-12.436653120094295
2839.0,-12.472286588893352
2840.0,-12.517563723004418
2841.0,-12.452388085774375
2842.0,-12.477864204916632
2843.0,-12.463085562867464
2844.0,-12.438454707238789
2845.0,-12.4240701601664
2846.0,-12.429829458564736
2847.0,-12.405531163979088
2848.0,-12.371475852339296
2849.0,-12.407761093815903
2850.0,-12.383683482877744
2851.0,-12.389846648048968
2852.0,-12.375948181568477
2853.0,-12.382188699752792
2854.0,-12.378366812755264
2855.0,-12.404583144627711
2856.0,-12.410537313181434
2857.0,-12.45643194004962
2858.0,-12.391867620649125
2859.0,-12.457948944442633
2860.0,-12.493369454998206
2861.0,-12.468435760448223
2862.0,-12.45375140284374
2863.0,-12.459213888815302
2864.0,-12.45462174992715
2865.0,-12.500075532427877
2866.0,-12.475074777103597
2867.0,-12.48032402933256
2868.0,-12.425520789039235
2869.0,-12.421265581148841
2870.0,-12.387052925337352
2871.0,-12.413182396083979
2872.0,-12.35905057212314
2873.0,-12.375460066401908
2874.0,-12.351705465737888
2875.0,-12.338188411080509
2876.0,-12.344806526969704
2877.0,-12.341358461700006
2878.0,-12.377944877083007
2879.0,-12.384165428312176
2880.0,-12.370323774029053
2881.0,-12.396620536288763
2882.0,-12.442654330925876
2883.0,-12.468227787616618
2884.0,-12.473545509740452
2885.0,-12.528810054643047
2886.0,-12.523521954096616
2887.0,-12.45828673455565
2888.0,-12.503703867210092
2889.0,-12.548666828537991
2890.0,-12.573180160252612
2891.0,-12.577448358650086
2892.0,-12.571673875063585
2893.0,-12.505957136312949
2894.0,-12.54089756494982
2895.0,-12.475488589300321
2896.0,-12.400733703407319
2897.0,-12.346726366373245
2898.0,-12.323259102709512
2899.0,-12.390026511682416
2900.0,-12.376126246565592
2901.0,-12.362364984099935
2902.0,-12.398741334258936
2903.0,-12.404753920916347
2904.0,-12.450706381707183
2905.0,-12.466199317890112
2906.0,-12.491537324711212
2907.0,-12.4166219514641
2908.0,-12.402455731949457
2909.0,-12.428431174629964
2910.0,-12.374146862883665
2911.0,-12.290405394254828
2912.0,-12.29750134031228
2913.0,-12.314526326909158
2914.0,-12.371381063640067
2915.0,-12.337667253003666
2916.0,-12.284290580473629
2917.0,-12.271447674668892
2918.0,-12.338733197922203
2919.0,-12.23534586594298
2920.0,-12.242992407283552
2921.0,-12.240562483210715
2922.0,-12.248156858378609
2923.0,-12.215675289794822
2924.0,-12.223518536896874
2925.0,-12.251283351527906
2926.0,-12.198770518012628
2927.0,-12.226782812832502
2928.0,-12.254514984704176
2929.0,-12.281969834857135
2930.0,-12.289150136508564
2931.0,-12.266258635143478
2932.0,-12.173596048792042
2933.0,-12.201860088304121
2934.0,-12.17984148742108
2935.0,-12.208043072546868
2936.0,-12.1759626418214
2937.0,-12.124203015403186
2938.0,-12.162960985249153
2939.0,-12.14133137539666
2940.0,-12.089918061642694
2941.0,-12.099018881026268
2942.0,-12.078028692216005
2943.0,-12.087248405293845
2944.0,-12.106375921240907
2945.0,-12.015312162028497
2946.0,-11.955159040408212
2947.0,-11.97560745000413
2948.0,-11.98585137550409
2949.0,-12.045992861749049
2950.0,-11.995532933131559
2951.0,-12.005577603800244
2952.0,-11.975521827762242
2953.0,-11.965766609484618
2954.0,-11.976108943389772
2955.0,-11.846347853955875
2956.0,-11.877884375416317
2957.0,-11.889105531662153
2958.0,-11.780214476345531
2959.0,-11.792412331582076
2960.0,-11.824488208266256
2961.0,-11.836243326183595
2962.0,-11.887880892921759
2963.0,-11.909002083992542
2964.0,-11.939912063152617
2965.0,-11.990512942521091
2966.0,-11.96060781309588
2967.0,-11.991001734964922
2968.0,-11.981091717615271
2969.0,-12.001280800439119
2970.0,-12.021267992434728
2971.0,-12.091055312510381
2972.0,-12.100144759385278
2973.0,-12.159143311791425
2974.0,-12.127551878673511
2975.0,-12.156276359886776
2976.0,-12.204713596287908
2977.0,-12.21266646032503
2978.0,-12.14053979572178
2979.0,-12.129134397764561
2980.0,-12.137843053786916
2981.0,-12.106464623249048
2982.0,-12.135399977016558
2983.0,-12.124045977246391
2984.0,-12.102805517473927
2985.0,-12.061777462299187
2986.0,-12.071159687676195
2987.0,-12.090448090799434
2988.0,-12.08954360989144
2989.0,-12.078648173792525
2990.0,-12.0578616920546
2991.0,-11.997283075134053
2992.0,-11.997310244382712
2993.0,-12.047337141938884
2994.0,-12.036863770519496
2995.0,-12.046495132814302
2996.0,-12.066030181486159
2997.0,-12.065369879671296
2998.0,-12.074716180874583
2999.0,-12.103969019065838
3000.0,-12.06292932887518
3001.0,-12.032300035586427
